epoch,batch,train_loss,train_accuracy
43,2861,0.1466643,0.5
43,2862,0.028637737,0.5
43,2863,0.03523001,0.75
43,2864,0.19334854,0.625
43,2865,0.22197902,0.75
43,2866,0.14921477,0.75
43,2867,0.020797137,0.5
43,2868,0.050925195,0.625
43,2869,0.09669708,0.875
43,2870,0.19134897,0.375
43,2871,0.1449001,0.5
43,2872,0.08244968,0.5
43,2873,0.19069566,0.5
43,2874,0.3080797,0.5
43,2875,0.18485054,0.5
43,2876,0.100637086,0.5
43,2877,0.08558013,0.5
43,2878,0.016583608,0.375
43,2879,0.069893196,0.625
43,2880,0.05014895,0.625
43,2881,0.059013043,0.75
43,2882,0.06839619,0.25
43,2883,0.2592923,0.625
43,2884,0.09262884,0.5
43,2885,0.046005618,0.125
43,2886,0.09896555,0.5
43,2887,0.2210762,0.75
43,2888,0.06461696,0.625
43,2889,0.08101887,0.5
43,2890,0.02823859,0.625
43,2891,0.16990231,0.875
43,2892,0.16670269,0.625
43,2893,0.06610667,0.5
43,2894,0.21358556,0.375
43,2895,0.08486769,0.75
43,2896,0.14149079,0.875
43,2897,0.11725742,0.5
43,2898,0.12504213,0.375
43,2899,0.14648643,0.75
43,2900,0.1334395,0.75
43,2901,0.08598167,0.625
43,2902,0.099457175,0.625
43,2903,0.06462509,0.25
43,2904,0.26747963,0.5
43,2905,0.044710796,0.5
43,2906,0.078540795,0.5
43,2907,0.096077144,0.5
43,2908,0.046688143,0.25
43,2909,0.12640098,0.625
43,2910,0.2024197,0.5
43,2911,0.16149768,0.625
43,2912,0.100040205,0.625
43,2913,0.058201764,0.75
43,2914,0.11932024,0.75
43,2915,0.07084921,0.875
43,2916,0.060601015,0.5
43,2917,0.119876266,0.375
43,2918,0.11752513,0.75
43,2919,0.0842855,0.5
43,2920,0.07808597,0.75
43,2921,0.16524279,0.625
43,2922,0.06498887,0.5
43,2923,0.0691103,0.75
43,2924,0.0024228643,1.0
44,2925,0.023494463,0.75
44,2926,0.27845782,0.875
44,2927,0.13676392,0.375
44,2928,0.15096645,0.5
44,2929,0.13809282,0.625
44,2930,0.112137176,0.5
44,2931,0.09086095,0.5
44,2932,0.14304931,0.625
44,2933,0.07058701,0.625
44,2934,0.110472366,0.5
44,2935,0.07677831,0.5
44,2936,0.11628685,0.5
44,2937,0.17500375,0.25
44,2938,0.2083761,0.5
44,2939,0.040587954,0.625
44,2940,0.12531988,0.5
44,2941,0.08869335,0.75
44,2942,0.024397722,0.375
44,2943,0.3395618,0.625
44,2944,0.18109228,0.5
44,2945,0.054099664,0.625
44,2946,0.19396167,0.5
44,2947,0.10795915,0.625
44,2948,0.37188947,0.25
44,2949,0.15071215,0.5
44,2950,0.16564238,0.625
44,2951,0.053574,0.625
44,2952,0.11101152,0.5
44,2953,0.13442376,0.625
44,2954,0.06685407,0.75
44,2955,0.124747254,0.625
44,2956,0.11868219,0.625
44,2957,0.10856094,0.625
44,2958,0.09005086,0.5
44,2959,0.13085616,1.0
44,2960,0.072958596,0.625
44,2961,0.06921167,0.875
44,2962,0.16124775,0.625
44,2963,0.04902125,0.625
44,2964,0.053798284,0.5
44,2965,0.11029323,0.375
44,2966,0.1114693,0.625
44,2967,0.16611756,0.0
44,2968,0.022304865,0.25
44,2969,0.19780967,0.75
44,2970,0.1235662,0.5
44,2971,0.051542193,0.5
44,2972,0.18145457,0.625
44,2973,0.07697555,0.5
44,2974,0.10426706,0.75
44,2975,0.20351672,0.25
44,2976,0.09350041,0.625
44,2977,0.06321979,0.625
44,2978,0.071746096,0.625
44,2979,0.11070661,0.75
44,2980,0.14652893,0.875
44,2981,0.02818105,0.875
44,2982,0.02814713,0.625
44,2983,0.061320815,0.5
44,2984,0.101949304,0.75
44,2985,0.08362,0.5
44,2986,0.05176847,0.5
44,2987,0.043642566,0.625
44,2988,0.08846256,0.625
44,2989,0.09240624,0.25
44,2990,0.14944144,0.375
44,2991,0.06673511,0.875
44,2992,0.025622493,0.0
45,2993,0.09355213,0.5
45,2994,0.08163839,0.875
45,2995,0.016691417,0.5
45,2996,0.037767224,0.25
45,2997,0.1627019,0.375
45,2998,0.09844244,0.375
45,2999,0.12749697,0.625
45,3000,0.18370195,0.5
45,3001,0.14686513,0.75
45,3002,0.16805482,0.625
45,3003,0.10305335,0.375
45,3004,0.08218391,0.375
45,3005,0.031403303,0.875
45,3006,0.35218424,0.625
45,3007,0.19217518,0.5
45,3008,0.13186722,0.5
45,3009,0.10586786,0.375
45,3010,0.17989704,0.75
45,3011,0.11558559,0.625
45,3012,0.12678938,0.875
45,3013,0.15448295,0.875
45,3014,0.06908867,0.625
45,3015,0.080267146,0.625
45,3016,0.120312296,0.5
45,3017,0.055656772,0.5
45,3018,0.045162827,0.375
45,3019,0.18876016,0.5
45,3020,0.21268901,0.875
45,3021,0.09095225,0.375
45,3022,0.18751429,0.625
45,3023,0.17241254,0.625
45,3024,0.016828751,0.375
45,3025,0.044320893,0.5
45,3026,0.21090873,0.5
45,3027,0.13753389,0.25
45,3028,0.1752453,0.625
45,3029,0.030012742,0.5
45,3030,0.05322253,0.75
45,3031,0.114928015,0.25
45,3032,0.08972808,0.375
45,3033,0.072541505,0.625
45,3034,0.09732526,0.5
45,3035,0.026401121,0.5
45,3036,0.06668549,0.875
45,3037,0.09031369,1.0
45,3038,0.060149327,0.75
45,3039,0.06105596,0.875
45,3040,0.09410268,0.625
45,3041,0.14082062,0.5
45,3042,0.0938011,0.5
45,3043,0.094711885,0.875
45,3044,0.14051099,0.5
45,3045,0.03635591,0.75
45,3046,0.1649784,0.625
45,3047,0.11349112,0.375
45,3048,0.19474337,0.75
45,3049,0.040985264,0.625
45,3050,0.23491621,0.625
45,3051,0.19465071,0.5
45,3052,0.09730511,0.5
45,3053,0.15881921,0.375
45,3054,0.05471124,0.625
45,3055,0.263886,0.5
45,3056,0.059851255,0.375
45,3057,0.12770528,0.375
45,3058,0.049344145,0.75
45,3059,0.017929316,0.375
45,3060,0.13829786,1.0
46,3061,0.21727708,0.25
46,3062,0.07981549,0.75
46,3063,0.16394335,0.5
46,3064,0.018485378,0.625
46,3065,0.2251148,0.25
46,3066,0.12144825,0.75
46,3067,0.17778939,0.625
46,3068,0.08328874,0.625
46,3069,0.009594375,0.625
46,3070,0.1808526,0.75
46,3071,0.14056227,0.75
46,3072,0.10882047,0.625
46,3073,0.0546908,0.5
46,3074,0.12809001,0.625
46,3075,0.11062313,0.625
46,3076,0.068048395,0.625
46,3077,0.11043606,0.75
46,3078,0.01042419,0.375
46,3079,0.087626114,0.75
46,3080,0.16067685,0.5
46,3081,0.14070146,0.625
46,3082,0.047301777,0.625
46,3083,0.13048843,0.5
46,3084,0.16512734,0.375
46,3085,0.19398491,0.625
46,3086,0.20276345,0.5
46,3087,0.08024654,0.625
46,3088,0.12213348,0.625
46,3089,0.11740761,0.875
46,3090,0.08685252,0.75
46,3091,0.01883856,0.5
46,3092,0.008128694,0.625
46,3093,0.190414,0.75
46,3094,0.06510938,0.625
46,3095,0.10322971,0.5
46,3096,0.1423069,0.375
46,3097,0.12849668,0.125
46,3098,0.10300307,0.5
46,3099,0.100492895,0.875
46,3100,0.08303822,0.75
46,3101,0.119815916,0.625
46,3102,0.01988763,0.375
46,3103,0.16730452,0.375
46,3104,0.24197856,0.5
46,3105,0.12498664,0.375
46,3106,0.119997025,0.25
46,3107,0.042213388,0.375
46,3108,0.05984114,1.0
46,3109,0.14170045,0.375
46,3110,0.1127399,0.75
46,3111,0.05578979,0.5
46,3112,0.19173048,0.75
46,3113,0.08431547,0.5
46,3114,0.059102625,0.375
46,3115,0.039442975,0.625
46,3116,0.19837244,0.5
46,3117,0.076867655,0.625
46,3118,0.152069,0.75
46,3119,0.16755891,0.625
46,3120,0.24659432,0.75
46,3121,0.16520101,0.375
46,3122,0.20256427,0.5
46,3123,0.1408276,0.75
46,3124,0.06347446,0.5
46,3125,0.10446045,0.625
46,3126,0.030169878,0.125
46,3127,0.03202865,0.625
46,3128,0.026945945,1.0
47,3129,0.051181912,0.5
47,3130,0.06999851,0.625
47,3131,0.036669765,0.375
47,3132,0.049798362,0.625
47,3133,0.10098675,0.75
47,3134,0.09059943,1.0
47,3135,0.09694763,0.375
47,3136,0.25518307,0.875
47,3137,0.033538617,0.625
47,3138,0.03728485,0.75
47,3139,0.13436162,0.625
47,3140,0.110294536,0.5
47,3141,0.06402713,1.0
47,3142,0.050542872,0.375
47,3143,0.14731169,0.375
47,3144,0.07478792,0.625
47,3145,0.12053536,0.375
47,3146,0.22145838,0.5
47,3147,0.18896247,0.625
47,3148,0.08769732,0.75
47,3149,0.11891652,0.0
47,3150,0.26806045,0.75
47,3151,0.13676433,0.75
47,3152,0.15259892,0.625
47,3153,0.055083163,0.5
47,3154,0.036801048,0.375
47,3155,0.084410965,0.75
47,3156,0.11638203,0.375
47,3157,0.014626703,0.5
47,3158,0.04697237,0.875
47,3159,0.14080903,0.5
47,3160,0.09818083,0.625
47,3161,0.18893835,0.5
47,3162,0.07409262,0.5
47,3163,0.07696088,0.25
47,3164,0.15568002,0.5
47,3165,0.10395821,0.5
47,3166,0.13510293,0.625
47,3167,0.069995314,0.875
47,3168,0.14618993,0.625
47,3169,0.08707509,0.75
47,3170,0.07526067,0.75
47,3171,0.1917705,0.5
47,3172,0.068568386,0.75
47,3173,0.24628921,0.5
47,3174,0.17328116,0.875
47,3175,0.24305943,0.625
47,3176,0.21741961,0.625
47,3177,0.08493709,0.75
47,3178,0.12950839,0.625
47,3179,0.11614905,0.125
47,3180,0.16629133,0.5
47,3181,0.07651975,0.25
47,3182,0.033540543,0.75
47,3183,0.23910967,0.375
47,3184,0.12523085,0.5
47,3185,0.13136126,0.5
47,3186,0.1282871,0.25
47,3187,0.06985114,0.625
47,3188,0.10370835,0.5
47,3189,0.08921343,0.75
47,3190,0.16063099,0.375
47,3191,0.13314648,0.875
47,3192,0.040550947,0.5
47,3193,0.14428663,0.375
47,3194,0.057045557,0.5
47,3195,0.07615569,0.5
47,3196,0.004981194,1.0
48,3197,0.096661806,0.5
48,3198,0.06987013,0.5
48,3199,0.18417555,0.375
48,3200,0.08984354,0.75
48,3201,0.1981559,0.25
48,3202,0.094733536,0.625
48,3203,0.21843237,0.375
48,3204,0.16659585,0.375
48,3205,0.06745313,0.875
48,3206,0.18396874,1.0
48,3207,0.14703307,0.625
48,3208,0.15900868,0.75
48,3209,0.15631172,0.5
48,3210,0.04609788,0.625
48,3211,0.10080029,0.375
48,3212,0.029064575,0.625
48,3213,0.30201373,0.5
48,3214,0.10236151,0.625
48,3215,0.046318006,0.625
48,3216,0.17145172,0.5
48,3217,0.086630106,0.625
48,3218,0.08745557,0.375
48,3219,0.0651402,0.625
48,3220,0.08231706,0.75
48,3221,0.13357869,0.625
48,3222,0.121826984,0.25
48,3223,0.1780556,0.625
48,3224,0.049344096,0.375
48,3225,0.17310105,0.625
48,3226,0.17626652,0.5
48,3227,0.063920215,0.5
48,3228,0.16324235,0.625
48,3229,0.041788157,0.5
48,3230,0.17860135,0.5
48,3231,0.11969268,0.875
48,3232,0.12551235,0.875
48,3233,0.1597578,0.625
48,3234,0.049871456,1.0
48,3235,0.100518875,0.625
48,3236,0.088383764,0.75
48,3237,0.09307625,0.5
48,3238,0.14147906,0.5
48,3239,0.22335751,0.5
48,3240,0.07872911,0.625
48,3241,0.042468984,0.5
48,3242,0.14233777,0.5
48,3243,0.06323183,1.0
48,3244,0.03467691,0.375
48,3245,0.17712703,0.5
48,3246,0.25249872,0.625
48,3247,0.032661542,0.25
48,3248,0.09953411,0.75
48,3249,0.09235909,0.375
48,3250,0.1423986,0.875
48,3251,0.0895196,0.5
48,3252,0.08514673,0.5
48,3253,0.01658338,0.625
48,3254,0.0874065,0.625
48,3255,0.15159659,0.625
48,3256,0.05011332,0.375
48,3257,0.041225955,0.375
48,3258,0.12622167,0.375
48,3259,0.11471635,0.375
48,3260,0.033084743,0.5
48,3261,0.17021525,0.375
48,3262,0.10274566,0.625
48,3263,0.082367934,0.875
48,3264,0.07172132,0.0
49,3265,0.15371467,0.25
49,3266,0.026770545,0.625
49,3267,0.20283265,0.75
49,3268,0.083122596,0.625
49,3269,0.11329426,0.75
49,3270,0.14326015,0.625
49,3271,0.1714069,0.75
49,3272,0.06981013,0.5
49,3273,0.10139996,0.625
49,3274,0.06200817,0.75
49,3275,0.031590562,0.75
49,3276,0.111363456,0.5
49,3277,0.11943454,0.625
49,3278,0.24424249,0.125
49,3279,0.15500174,0.75
49,3280,0.1507331,0.375
49,3281,0.11828638,0.375
49,3282,0.037878707,0.625
49,3283,0.13829723,0.25
49,3284,0.11878736,0.625
49,3285,0.17062981,0.5
49,3286,0.103367455,0.375
49,3287,0.18122736,0.375
49,3288,0.050248932,0.625
49,3289,0.029471887,0.75
49,3290,0.03663533,0.375
49,3291,0.149822,0.375
49,3292,0.15034826,0.25
49,3293,0.107799776,0.75
49,3294,0.076360986,0.625
49,3295,0.15473393,0.875
49,3296,0.14352417,0.5
49,3297,0.08013045,0.375
49,3298,0.09443412,0.625
49,3299,0.097560525,0.625
49,3300,0.13210778,0.75
49,3301,0.09259618,0.75
49,3302,0.023392074,0.5
49,3303,0.15865472,0.5
49,3304,0.06448121,0.625
49,3305,0.20697513,0.5
49,3306,0.045980588,0.125
49,3307,0.03692606,0.625
49,3308,0.18783697,0.75
49,3309,0.25867692,0.75
49,3310,0.10958376,0.75
49,3311,0.117842145,0.375
49,3312,0.08781877,0.75
49,3313,0.19047809,0.625
49,3314,0.05789661,0.625
49,3315,0.15865059,0.625
49,3316,0.11002198,0.75
49,3317,0.020074284,0.75
49,3318,0.13695468,0.625
49,3319,0.045516305,0.5
49,3320,0.14751129,0.25
49,3321,0.1409548,0.625
49,3322,0.10807217,0.5
49,3323,0.052107316,0.75
49,3324,0.14177772,0.625
49,3325,0.035667207,0.375
49,3326,0.18025623,0.5
49,3327,0.20227169,0.5
49,3328,0.073907934,0.375
49,3329,0.04248705,0.875
49,3330,0.19998905,0.5
49,3331,0.08702708,0.75
49,3332,0.13222739,1.0
50,3333,0.102520704,0.875
50,3334,0.1135441,0.375
50,3335,0.026843105,0.5
50,3336,0.03465141,0.625
50,3337,0.0867555,0.75
50,3338,0.037958283,0.875
50,3339,0.15357788,0.375
50,3340,0.18858671,0.75
50,3341,0.15034062,0.75
50,3342,0.077967264,0.375
50,3343,0.1673613,0.625
50,3344,0.05813558,0.375
50,3345,0.28199488,0.375
50,3346,0.16911244,0.75
50,3347,0.16555217,0.5
50,3348,0.079526134,0.75
50,3349,0.096284255,0.5
50,3350,0.12941724,0.5
50,3351,0.02650512,0.375
50,3352,0.09010368,0.625
50,3353,0.1642784,0.5
50,3354,0.06692292,0.5
50,3355,0.05273179,0.375
50,3356,0.17285264,0.75
50,3357,0.10790421,0.25
50,3358,0.034232274,0.5
50,3359,0.12894598,0.75
50,3360,0.22168483,0.5
50,3361,0.17249952,0.625
50,3362,0.11299497,0.625
50,3363,0.18147665,0.625
50,3364,0.13449198,0.625
50,3365,0.011116779,0.625
50,3366,0.16284011,0.5
50,3367,0.12477717,0.5
50,3368,0.092915736,0.75
50,3369,0.06467381,0.375
50,3370,0.20348603,0.75
50,3371,0.04094812,0.375
50,3372,0.08972813,0.5
50,3373,0.08375908,0.625
50,3374,0.16022886,0.375
50,3375,0.083614014,0.625
50,3376,0.085645005,0.5
50,3377,0.17011584,0.625
50,3378,0.038200535,0.875
50,3379,0.09490959,0.375
50,3380,0.08644158,0.5
50,3381,0.054689948,0.75
50,3382,0.06387495,0.625
50,3383,0.0999382,0.25
50,3384,0.13280168,0.625
50,3385,0.17559843,0.625
50,3386,0.12946478,0.5
50,3387,0.074125856,0.375
50,3388,0.030378995,0.5
50,3389,0.1363698,0.75
50,3390,0.062720075,1.0
50,3391,0.07511943,0.625
50,3392,0.065940216,0.25
50,3393,0.0903428,0.5
50,3394,0.21906824,0.625
50,3395,0.1002559,0.625
50,3396,0.23886192,0.75
50,3397,0.09923455,0.75
50,3398,0.33496475,0.5
50,3399,0.07113516,0.5
50,3400,0.1127391,0.0
